taxon_oid	Domain	Status	Phylum	Class	Order	Family	Genus	Species	NCBI Taxon ID	RefSeq Project ID	GenBank Project ID	Strain	Proposal GOLD ID	Bioproject Accession	Biotic Relationships	Genome Size	Gene Count	Scaffold Count	GC Count	Coding Base Count	N50
2517572211	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1137247	0	0	CNB476	Gi14612	PRJNA169770		5239804	4911	100	3639651	4594323	185368
2515154177	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1136418	0	0	CNT029	Gi14606	PRJNA169839		5236748	4847	37	3651359	4596821	341676
2517572160	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1169191	0	0	CNT584	Gi18515	PRJNA175183		5217717	4912	79	3637419	4565767	151652
2528311034	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1305843	0	0	CNY202	Gi22643	PRJNA195684		5183058	5016	204	3608649	4551755	70206
2517287019	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	999543	0	0	DSM 45544	Gi07570	PRJNA75077	Free living	5464752	5064	4	3821223	4866268	5357320
2517572212	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1136431	0	0	CNB536	Gi14613	PRJNA169771		5552560	5287	122	3848140	4867090	171976
2518645626	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1169192	0	0	CNY330	Gi18520	PRJNA175188		5498479	5176	138	3845482	4805222	107260
2515154202	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1136419	0	0	CNT084	Gi14607	PRJNA169840		5471270	5290	138	3803729	4771550	125612
2517572163	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1169185	0	0	CNY237	Gi18519	PRJNA175187		5713643	5257	67	3972535	4950980	165535
2517572145	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1136422	0	0	CNT148	Gi14597	PRJNA169828		5061188	4843	57	3539295	4470782	271462
2515154184	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1136416	0	0	CNT001	Gi14604	PRJNA169838		5492313	5088	82	3833526	4822735	127408
2515154170	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1137265	0	0	CNT854	Gi14630	PRJNA169785		5315422	5035	104	3702841	4650267	116877
2517572162	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1169180	0	0	CNT851	Gi18518	PRJNA175186		5263032	4974	100	3679457	4598322	136999
2518285562	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	pacifica	1169182	0	0	CNS055	Gi18509	PRJNA175150		5263298	4883	62	3687199	4654115	222062
640427140	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	tropica	369723	58565	16342	CNB-440	Gc00539	PRJNA16342	Free living	5183331	4664	1	3600394	4606603	5183331
2518645624	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	tropica	1169198	0	0	CNR699	Gi18522	PRJNA175190		5608799	5261	124	3879202	4897209	251915
2515154094	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	tropica	1137248	0	0	CNH898	Gi14638	PRJNA169709		5532979	5219	114	3837420	4846834	149572
2515154163	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	tropica	1137249	0	0	CNS197	Gi14637	PRJNA169792		5236719	4882	75	3632102	4598652	259063
2517572164	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Salinispora	tropica	1169195	0	0	CNS416	Gi18523	PRJNA175191		5180643	4862	95	3601048	4553626	207087
650716103	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Verrucosispora	maris	263358	66297	59863	AB-18-032	Gc01716	PRJNA59863		6732271	6069	2	4769808	5936617	6673976
650716009	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Amycolicicoccus	subflavus	443218	67253	63351	DQS3-9A1	Gc01773	PRJNA63351		4863490	4759	3	3027120	4439216	4738809
641522641	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	36809	61613	15691	CIP 104536	Gc00729	PRJNA15691	Free living	5090491	4991	2	3265454	4709887	5067172
2526164681	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001740	0	0	6G-0125-R	Gi10223	PRJNA65211		5139423	5224	5	3294922	4701549	3629393
2526164592	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001727	0	0	4S-0726-RB	Gi10214	PRJNA65183		4862293	4902	6	3122025	4443004	2446836
2516143052	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1158135	0	88149	M94	Gi16688	PRJNA88149		5095496	5063	83	3263440	4551165	144971
2526164685	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001736	0	0	6G-0728-S	Gi10227	PRJNA65203		5315024	5504	6	3408675	4842258	1990736
2526164624	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001718	0	0	3A-0731	Gi10205	PRJNA65165		5386957	5479	12	3454404	4913330	863785
2526164683	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001733	0	0	5S-1212	Gi10221	PRJNA65195		5239840	5437	7	3353826	4760134	3514598
2526164586	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001722	0	0	4S-0303	Gi10212	PRJNA65173		4864284	4898	8	3123212	4448261	1039762
2526164588	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001724	0	0	4S-0116-S	Gi10210	PRJNA65177		4841923	4894	7	3108906	4428749	2879709
2526164585	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001726	0	0	4S-0726-RA	Gi10213	PRJNA65181		4842208	4894	6	3109131	4429755	3091077
2526164593	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001730	0	0	5S-0708	Gi10218	PRJNA65189		5253252	5440	6	3361503	4769595	2955020
2519899837	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1087483	0	0	47J26	Gi13353	PRJNA73255		4874047	4872	17	3129792	4470933	1090891
2526164622	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001721	0	0	3A-0119-R	Gi10202	PRJNA65171		5281259	5403	13	3386337	4812408	701772
2526164679	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001738	0	0	6G-1108	Gi10228	PRJNA65207		5337035	5511	16	3422712	4878057	918577
2526164626	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001719	0	0	3A-0930-S	Gi10208	PRJNA65167		5249987	5434	12	3366350	4791268	1294116
2529293190	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1091046	0	0	BD	Gi13354	PRJNA73695		5048007	4973	22	3234224	4503242	463227
2531839202	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001715	0	0	3A-0122-R	Gi10203	PRJNA65159		5231383	5402	33	3354268	4783891	267876
2526164687	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001739	0	0	6G-0212	Gi10225	PRJNA65209		5144692	5237	13	3298303	4703684	678741
2526164684	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001737	0	0	6G-0728-R	Gi10226	PRJNA65205		5341825	5505	8	3425939	4879111	948650
2526164623	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	abscessus	1001716	0	0	3A-0122-S	Gi10204	PRJNA65161		5233665	5359	18	3355774	4765371	683876
650716059	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	africanum	572418	68839	68095	GM041182	Gc01903	PRJEA68095	Free living	4389314	3880	1	2878881	3820459	4389314
639633039	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	avium	243243	57693	88	104	Gc00462	PRJNA88	Free living	5475491	5305	1	3777437	4975616	5475491
637000168	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	avium	262316	57699	91	K-10	Gc00169	PRJNA91	Free living	4829781	4415	1	3346971	4421960	4829781
2534681669	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	avium	1770	0	0	S397	Gi09178	PRJNA66075		4813711	4677	176	3336546	4394307	56150
2511231152	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	bovis	717522	86889	45811	Mexico	Gc02023	PRJNA45811	Free living	4350386	4030	1	2856274	3975002	4350386
639633040	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	bovis	410289	58781	18059	Pasteur 1173P2	Gc00489	PRJEA18059	Free living	4374522	4048	1	2871263	3980833	4374522
637000169	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	bovis	233413	57695	89	AF2122/97	Gc00138	PRJNA89	Free living	4345492	4014	1	2852076	3942135	4345492
643692028	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	bovis	561275	59281	31211	Tokyo 172	Gc00957	PRJDA31211	Free living	4371711	3996	1	2869723	3953757	4371711
2541047045	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	canettii	1205675	0	0	CIPT 140070008	Gi23479	PRJEB93		4420197	4110	1	2896350	4010991	4420197
2541047046	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	canettii	1205677	0	0	CIPT 140070017	Gi23478	PRJEB95		4524466	4153	1	2963358	4085005	4524466
650716060	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	canettii	78331	70731	68135	CIPT 140010059	Gc01902	PRJEA68135	Free living	4482059	3909	1	2941232	4003971	4482059
2541047047	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	canettii	1205676	0	0	CIPT 140060008	Gi23477	PRJEB94		4432426	4100	1	2905435	4019024	4432426
2506783014	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	chubuense	710421	0	53215	NBB4	Gc02249	PRJNA53215	Free living	6342624	6069	3	4331095	5865319	5583723
2545555864	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	genavense	1408452	0	0	ATCC 51234	Gi22382	PRJNA223121		4936071	5437	25	3303344	4369765	465365
649633070	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	gilvum	278137	61403	28521	Spyr1	Gc01567	PRJNA28521	Free living	5783292	5434	3	3918840	5271353	5547747
640427122	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	gilvum	350054	59421	15760	PYR-GCK	Gc00534	PRJNA15760	Free living	5982829	5683	4	4053014	5534232	5619607
2531839488	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	hassiacum	1122247	0	0	DSM 44199	Gi39347	PRJNA175660		5000164	5011	169	3473106	4555322	47696
2521172703	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	indicus	35617	0	0	MTCC 9506	Gc0016452	PRJNA33469	Free living	5589007	5318	1	3802094	5067036	5589007
2512564050	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	intracellulare	1138382	89387	82153	MOTT-02	Gc02143	PRJNA82153		5409696	5198	1	3683810	4946675	5409696
2512564041	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	intracellulare	1138383	89385	82155	MOTT-64	Gc02142	PRJNA82155		5501090	5297	1	3744854	5026571	5501090
2519103109	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	intracellulare	487521	0	0	ATCC 13950	Gc02141	PRJNA82157	Free living	5402402	5193	1	3679080	4937262	5402402
645058849	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	kansasii	557599	55385	30907	ATCC 12478	Gi02510	PRJNA30907	Free living	6400522	5962	299	4231053	5634562	52924
637000170	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	leprae	272631	57697	90	TN	Gc00045	PRJNA90	Free living	3268203	2750	1	1888915	2435617	3268203
643348566	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	leprae	561304	59293	31271	Br4923	Gc00941	PRJEA31271	Free living	3268071	1654	1	1888863	1627901	3268071
641522642	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	marinum	216594	59423	16725	M, ATCC BAA-535	Gc00784	PRJNA16725	Free living	6660144	5501	2	4377985	5993206	6636827
2541047508	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	marinum	1229516	0	0	Europe	Gi21039	PRJNA174279		6029340	5519	4	3953302	5161977	1669321
2526164580	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001705	0	0	1S-152-0914	Gi10232	PRJNA65139		4897666	4985	2	3146930	4486673	4138301
2531839070	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001714	0	0	CCUG 48898	Gi10241	PRJNA65215		5195205	5243	5	3331060	4741553	2849228
2526164579	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001707	0	0	1S-154-0310	Gi10234	PRJNA65145		4895947	4986	5	3145761	4480043	1439704
2526164658	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001713	0	0	2B-0307	Gi10236	PRJNA65157		4809972	4810	9	3088181	4386209	2520989
2531839069	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001709	0	0	2B-1231	Gi10240	PRJNA65149		4811264	4867	9	3088949	4399830	720581
2526164655	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001711	0	0	2B-0912-R	Gi10238	PRJNA65153		4809994	4868	9	3088178	4400535	804333
2526164660	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001706	0	0	1S-153-0915	Gi10233	PRJNA65143		4894488	4993	13	3144680	4480731	708027
2526164659	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001704	0	0	1S-151-0930	Gi10231	PRJNA65137		4895763	4983	6	3145695	4480171	2517669
2526164656	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001710	0	0	2B-0107	Gi10235	PRJNA65151		4811369	4862	7	3089121	4398007	929360
2526164657	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001708	0	0	2B-0626	Gi10237	PRJNA65147		4810868	4862	6	3088733	4399104	966400
2526164654	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	massiliense	1001712	0	0	2B-0912-S	Gi10239	PRJNA65155		4809311	4871	12	3087696	4396571	832198
2522572168	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	phlei	1150599	0	0	RIVM601174	Gi23515	PRJNA84347		5681954	5489	102	3932458	5142314	155851
2508501106	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	rhodesiae	710685	75107	60027	NBB3	Gc02065	PRJNA60027	Free living	6415739	6342	1	4201701	5987730	6415739
2506783048	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	rhodesiae	931627	60639	60639	JS60	Gi05323	PRJNA60639	Free living	7294533	7116	6	4819491	6756677	6664556
2518645537	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	smegmatis	246196	0	0	MC2 155	Gc02271	PRJNA38453		6988208	6745	1	4710249	6482957	6988208
2506783060	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	smegmatis	710686	0	60055	JS623	Gc02467	PRJNA60055	Free living	7221766	7311	4	4704156	6627692	6464916
2519103087	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	thermoresistibile	1078020	0	0	ATCC 19527	Gi13546	PRJNA72237		4870742	4662	56	3361906	4417899	235303
2526164708	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	83332	0	0	H37Rv	Gc02282	PRJNA37301	Free living	4411708	4170	1	2894784	4047483	4411708
2511231130	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	707235	161997	43171	CTRI-2	Gc01929	PRJNA43171	Free living	4398525	3996	1	2885400	3972593	4398525
2511231070	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	478433	83619	21053	KZN 4207 (DS)	Gc01851	PRJNA21053	Free living	4394985	4043	1	2883770	4023533	4394985
2512564056	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	1097669	162183	74573	UT205	Gc02147	PRJEA74573		4418088	3852	1	2796707	3750155	4418088
640427123	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	336982	58417	15642	F11 (ExPEC)	Gc00578	PRJNA15642	Free living	4424435	4019	1	2903218	4042665	4424435
637000173	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	83332	57777	224	H37Rv (lab strain)	Gc00015	PRJNA224	Free living	4411532	4062	1	2894588	4019466	4411532
640427124	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	419947	58853	18883	H37Ra	Gc00577	PRJNA18883	Free living	4419977	4099	1	2900058	4028717	4419977
644736391	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	478434	59069	21055	KZN 1435 (MDR)	Gc01079	PRJNA21055	Free living	4398250	4107	1	2885875	4033835	4398250
637000172	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	83331	57775	223	CDC1551	Gc00063	PRJNA223	Free living	4403837	4300	1	2889216	4033580	4403837
648276695	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	675514	51931	43607	SUMu003	Gi05958	PRJNA43607	Free living	4345124	4290	174	2840122	3887521	58629
648276693	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	675512	51927	43603	SUMu001	Gi05960	PRJNA43603	Free living	4356118	3942	182	2847729	3724702	64658
647000279	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	164513	42617	273	210	Gi00385	PRJNA273	Free living	4395332	4182	130	2874500	3786653	75416
638341130	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	348776	54359	16172	C	Gi01205	PRJNA16172	Free living	4276200	4087	160	2794849	3717456	47421
645951864	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	611302	55875	34551	T46	Gi02512	PRJNA34551	Free living	4347699	4183	167	2844279	3701026	66752
648276699	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	675518	51939	43615	SUMu007	Gi05954	PRJNA43615	Free living	4321517	4232	155	2824724	3822674	64937
648276697	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	675516	51935	43611	SUMu005	Gi05956	PRJNA43611	Free living	4331659	4258	177	2830575	3836553	60803
648276692	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	663886	47489	39767	KZN R506	Gi04663	PRJNA39767	Free living	4367618	4219	74	2861359	3942490	184363
645951826	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	611303	55877	34553	CPHL_A	Gi02888	PRJNA34553	Free living	4376881	4187	77	2863750	3826151	256109
648276702	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	675521	51945	43621	SUMu010	Gi05951	PRJNA43621	Free living	4352987	4280	184	2844438	3848734	58608
641736194	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tuberculosis	395095	54453	17353	Haarlem	Gc0011509	PRJNA17353	Free living	4347292	4376	65	2840654	3710484	111612
2508501052	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	tusciae	710687	82725	52639	JS617	Gi05322	PRJNA52639	Free living	7306413	7168	4	4776800	6756107	6945570
642555140	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	ulcerans	362242	62939	16230	Agy99	Gc00469	PRJNA16230	Free living	5805761	4306	2	3796479	4236262	5631606
2541047007	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	1138871	0	0	05-1390	Gc0009818	PRJNA82265		5521023	5270	1	3751574	5002932	5521023
640069320	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	164757	58489	16079	JLS	Gc00516	PRJNA16079	Free living	6048425	5855	1	4134487	5659837	6048425
2518645550	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	1168287	0	0	MOTT36Y	Gc02354	PRJNA164001		5613626	5177	1	3812378	5068694	5613626
637000171	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	164756	58465	15762	MCS	Gc00392	PRJNA15762	Free living	5920523	5704	2	4048832	5525961	5705448
650716061	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	875328	67369	51513	JDM601	Gc01769	PRJNA51513	Free living	4643668	4398	1	3174979	4222136	4643668
639633042	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	189918	58491	16081	KMS	Gc00476	PRJNA16081	Free living	6256079	6089	3	4268406	5822954	5737227
2521172630	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	1172186	0	0	360MFTsu5.1	Gi23906	PRJNA187944		6057078	5833	23	4067960	5581837	531904
2540341250	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	1120797	0	0	141	Gi13984	PRJNA187931		4544736	4445	3	2979969	4133654	3866206
2516493018	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	1157943	0	0	155	Gi14838	PRJNA169802		4609894	4427	2	3025203	4201768	4462374
2531839247	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	1168288	0	0	H4Y	Gi17682	PRJNA156949		5443025	5070	4	3705346	4886936	3099687
2556921043	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	1380386	0	0	URHB0044	Gi0051593	PRJNA213774		7485871	7339	41	5001882	6953730	273670
2522572101	Bacteria	Permanent Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	unclassified	1298864	0	0	URHD0025	Gi22191	PRJNA190837		6657122	6402	30	4412098	6187944	493773
2534681942	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	vaccae	1194972	0	0	RIVM	Gi18102	PRJNA167528		6223660	6004	156	4269173	5716532	66824
639633044	Bacteria	Finished	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	vanbaalenii	350058	58463	15761	PYR-1	Gc00479	PRJNA15761	Free living	6491865	6047	1	4401038	5944660	6491865
2522572167	Bacteria	Draft	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	xenopi	1150591	0	0	RIVM700367	Gi23514	PRJNA158327		4434836	4332	117	2931845	4016803	154665
